date,receiver_bank,blood_group,component_type,closing_inventory,safety_stock,deficit_units,transfer_received,inventory_after_transfer,remaining_deficit,transfer_status,donor_bank,recommended_transfer_units,donor_wastage_risk,receiver_risk_score,recommended_action
2024-10-05,BB009,B+,Platelets,4,10.8532800560607,7,7,11.0,0.0,Resolved,BB001,7,0.9358640532113586,0.5816004443159568,Transfer recommended
2024-10-06,BB009,B+,Platelets,1,11.572044491984453,11,11,12.0,0.0,Resolved,BB001,11,0.948903294882197,0.7342058417300228,Transfer recommended
2024-10-07,BB009,B+,Platelets,0,11.410382799405195,12,6,6.0,5.410382799405195,Partially Resolved,BB006,6,0.9322119727794137,0.7384441554808876,Transfer plus external replenishment required
2024-10-08,BB009,B+,Platelets,0,11.190763539976645,12,12,12.0,0.0,Resolved,BB001,12,0.9146156443279272,0.7379623830047812,Transfer recommended
2024-10-09,BB009,B+,Platelets,0,10.883998479049781,11,11,11.0,0.0,Resolved,BB001,11,0.9361738949948364,0.7404834652971044,Transfer recommended
2024-10-10,BB009,B+,Platelets,0,11.274182526952877,12,12,12.0,0.0,Resolved,BB011,12,0.9343840261998414,0.7424729997629285,Transfer recommended
2024-10-11,BB009,B+,Platelets,0,10.936713472890112,11,9,9.0,1.936713472890112,Partially Resolved,BB008,9,0.9382935050837036,0.7300867250671306,Transfer plus external replenishment required
2024-10-14,BB009,B+,Platelets,7,11.17894068135781,5,4,11.0,0.17894068135781005,Resolved,BB010,4,0.9445243385565266,0.4850812109394976,Transfer recommended
2024-11-26,BB009,B+,Platelets,8,9.145713780450382,2,2,10.0,0.0,Resolved,BB005,2,0.9331348214368804,0.5775862542436611,Transfer recommended
2024-11-27,BB009,B+,Platelets,1,9.092885856826905,9,9,10.0,0.0,Resolved,BB005,9,0.9390831816793509,0.6887385021194886,Transfer recommended
2024-10-01,BB009,B-,Platelets,0,1.079236684345755,2,2,2.0,0.0,Resolved,BB007,2,0.6678330246390438,0.5950256281633397,Transfer recommended
2024-10-03,BB009,B-,Platelets,0,1.0762576856729509,2,2,2.0,0.0,Resolved,BB007,2,0.8938159271162743,0.6538199172405141,Transfer recommended
2024-10-24,BB009,B-,Platelets,0,1.1536492252228197,2,0,0.0,1.1536492252228197,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-25,BB009,B-,Platelets,0,1.2700552003888275,2,2,2.0,0.0,Resolved,BB004,2,0.7854421657796679,0.6533173413900151,Transfer recommended
2024-10-26,BB009,B-,Platelets,0,1.1252156562274858,2,2,2.0,0.0,Resolved,BB004,2,0.904106726269344,0.6511814041494852,Transfer recommended
2024-10-27,BB009,B-,Platelets,0,1.1453635339461978,2,2,2.0,0.0,Resolved,BB004,2,0.9062832501927497,0.6468767407419513,Transfer recommended
2024-12-06,BB009,B-,Platelets,0,1.0293987537360432,2,2,2.0,0.0,Resolved,BB005,2,0.9168496227917963,0.6497383814154474,Transfer recommended
2024-12-25,BB009,B-,Platelets,0,1.5834033364823452,2,2,2.0,0.0,Resolved,BB007,2,0.8887433045611203,0.5558769352564041,Transfer recommended
2024-12-26,BB009,B-,Platelets,0,1.5834033364823452,2,0,0.0,1.5834033364823452,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-27,BB009,B-,Platelets,0,1.5710076975256269,2,2,2.0,0.0,Resolved,BB007,2,0.8749459255963451,0.6664913931974814,Transfer recommended
2024-12-28,BB009,B-,Platelets,0,1.6099372569943684,2,0,0.0,1.6099372569943684,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-29,BB009,B-,Platelets,0,1.7276857312664893,2,0,0.0,1.7276857312664893,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-30,BB009,B-,Platelets,0,1.6109762128055567,2,0,0.0,1.6109762128055567,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-23,BB009,O+,Platelets,5,14.757572633435238,10,10,15.0,0.0,Resolved,BB002,10,0.9267105645615392,0.5491496743129001,Transfer recommended
2024-10-24,BB009,O+,Platelets,3,15.136634891498623,13,13,16.0,0.0,Resolved,BB010,13,0.9129088627761227,0.7622760864526406,Transfer recommended
2024-10-25,BB009,O+,Platelets,4,14.416250247658336,11,2,6.0,8.416250247658336,Partially Resolved,BB002,2,0.9270987410096994,0.7465610913833012,Transfer plus external replenishment required
2024-10-26,BB009,O+,Platelets,1,15.334820211005882,15,15,16.0,0.0,Resolved,BB012,15,0.9334500614829451,0.7506401991001803,Transfer recommended
2024-10-27,BB009,O+,Platelets,5,16.62878951729162,12,12,17.0,0.0,Resolved,BB006,12,0.9297732144272117,0.7617694803357429,Transfer recommended
2024-10-28,BB009,O+,Platelets,0,16.184141548651702,17,17,17.0,0.0,Resolved,BB006,17,0.9353273119073158,0.752116520754353,Transfer recommended
2024-10-29,BB009,O+,Platelets,5,18.263049552595707,14,14,19.0,0.0,Resolved,BB006,14,0.9445460210100445,0.7848658501774235,Transfer recommended
2024-10-30,BB009,O+,Platelets,12,19.407241077374366,8,8,20.0,0.0,Resolved,BB006,8,0.9555469857727,0.743211221988222,Transfer recommended
2024-10-31,BB009,O+,Platelets,2,17.994798050522075,16,15,17.0,0.9947980505220748,Resolved,BB006,15,0.936281426673061,0.7693830944594913,Transfer recommended
2024-11-02,BB009,O+,Platelets,15,17.79441996776321,3,3,18.0,0.0,Resolved,BB011,3,0.9518398796957942,0.3017325418031384,Transfer recommended
2024-11-04,BB009,O+,Platelets,15,16.751057349393285,2,2,17.0,0.0,Resolved,BB011,2,0.9476914487812241,0.5854484667254366,Transfer recommended
2024-11-07,BB009,O+,Platelets,12,16.42813478811011,5,5,17.0,0.0,Resolved,BB006,5,0.9243851736145421,0.4570578953455534,Transfer recommended
2024-11-08,BB009,O+,Platelets,2,17.66825046755929,16,16,18.0,0.0,Resolved,BB006,16,0.9316541419443111,0.7393016263705641,Transfer recommended
2024-11-09,BB009,O+,Platelets,13,16.335316626469396,4,3,16.0,0.3353166264693961,Resolved,BB006,3,0.944244504291076,0.7016674243981782,Transfer recommended
2024-11-12,BB009,O+,Platelets,13,16.898651347123945,4,4,17.0,0.0,Resolved,BB001,4,0.9498566434948971,0.5941256247078623,Transfer recommended
2024-11-13,BB009,O+,Platelets,6,16.21905829050158,11,11,17.0,0.0,Resolved,BB001,11,0.8959535077998633,0.72039792006381,Transfer recommended
2024-11-14,BB009,O+,Platelets,4,16.217398595650018,13,13,17.0,0.0,Resolved,BB001,13,0.935611605804858,0.7664955676357235,Transfer recommended
2024-11-16,BB009,O+,Platelets,8,14.946885226796498,7,2,10.0,4.946885226796498,Partially Resolved,BB001,2,0.9309658479192945,0.6306398187301616,Transfer plus external replenishment required
2024-11-17,BB009,O+,Platelets,12,15.13132073172143,4,4,16.0,0.0,Resolved,BB001,4,0.9467200740356423,0.6515892654744417,Transfer recommended
2024-11-18,BB009,O+,Platelets,4,15.408115356159307,12,1,5.0,10.408115356159307,Partially Resolved,BB001,1,0.924621716356121,0.6993183777670536,Transfer plus external replenishment required
2024-12-01,BB009,O+,Platelets,16,17.11062704164511,2,2,18.0,0.0,Resolved,BB002,2,0.939103518377453,0.5620048568954759,Transfer recommended
2024-12-02,BB009,O+,Platelets,8,17.473401547123487,10,10,18.0,0.0,Resolved,BB002,10,0.9387861341101745,0.7346659858014837,Transfer recommended
2024-12-16,BB009,O+,Platelets,19,22.012154706185108,4,4,23.0,0.0,Resolved,BB012,4,0.937978628930145,0.6438222292662659,Transfer recommended
2024-12-20,BB009,O+,Platelets,18,21.15194586269506,4,4,22.0,0.0,Resolved,BB011,4,0.9406446798153458,0.5407224696497454,Transfer recommended
2024-12-21,BB009,O+,Platelets,19,20.446489917494088,2,2,21.0,0.0,Resolved,BB008,2,0.9434286921624442,0.6488114299487915,Transfer recommended
2024-12-24,BB009,O+,Platelets,0,19.75444613243569,20,20,20.0,0.0,Resolved,BB004,20,0.9125640183131445,0.6465768293276484,Transfer recommended
2024-12-25,BB009,O+,Platelets,0,21.018534893159405,22,22,22.0,0.0,Resolved,BB010,22,0.9191126318444607,0.8273744121994082,Transfer recommended
2024-12-26,BB009,O+,Platelets,12,19.16864134343247,8,8,20.0,0.0,Resolved,BB006,8,0.9214705592541031,0.7642593360893826,Transfer recommended
2024-12-27,BB009,O+,Platelets,9,21.16744191010856,13,13,22.0,0.0,Resolved,BB006,13,0.9342467650948116,0.8221719016959825,Transfer recommended
2024-12-29,BB009,O+,Platelets,16,21.07940077034324,6,6,22.0,0.0,Resolved,BB010,6,0.8918222490041292,0.622982392732998,Transfer recommended
2024-12-30,BB009,O+,Platelets,14,20.012030529219366,7,3,17.0,3.0120305292193663,Partially Resolved,BB010,3,0.9173668031601815,0.725619983402015,Transfer plus external replenishment required
2024-12-14,BB009,O-,Platelets,1,2.062721305253177,2,2,3.0,0.0,Resolved,BB005,2,0.9022912339312062,0.5621580620386453,Transfer recommended
2024-12-16,BB009,O-,Platelets,0,1.9430971244376731,2,2,2.0,0.0,Resolved,BB005,2,0.9296626783816162,0.654342485485791,Transfer recommended
2024-12-17,BB009,O-,Platelets,0,1.9118695597280722,2,2,2.0,0.0,Resolved,BB005,2,0.9275173632949254,0.67419183553383,Transfer recommended
2024-12-21,BB009,O-,Platelets,0,1.8927606378205484,2,1,1.0,0.8927606378205484,Resolved,BB004,1,0.9361088110427472,0.5731062484900199,Transfer recommended
2024-12-22,BB009,O-,Platelets,0,2.0382467433599385,3,0,0.0,2.0382467433599385,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-23,BB009,O-,Platelets,0,2.0070191786503373,3,0,0.0,2.0070191786503373,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-24,BB009,O-,Platelets,0,2.0382467433599385,3,3,3.0,0.0,Resolved,BB003,3,0.5869637268915127,0.6721429880946268,Transfer recommended
2024-12-25,BB009,O-,Platelets,0,2.026128100557861,3,3,3.0,0.0,Resolved,BB003,3,0.7496333734948715,0.6717223542425192,Transfer recommended
2024-12-26,BB009,O-,Platelets,1,2.026128100557861,2,2,3.0,0.0,Resolved,BB003,2,0.913198491667808,0.67616165038503,Transfer recommended
2024-12-30,BB009,O-,Platelets,1,2.2769394712117386,2,0,1.0,1.2769394712117386,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-11-05,BB010,A+,Platelets,6,9.86469225767046,4,4,10.0,0.0,Resolved,BB011,4,0.8026654180347926,0.5677989170231416,Transfer recommended
2024-11-06,BB010,A+,Platelets,0,9.503887468549237,10,1,1.0,8.503887468549237,Partially Resolved,BB004,1,0.9172006028262821,0.6852977619562275,Transfer plus external replenishment required
2024-11-07,BB010,A+,Platelets,0,9.503887468549237,10,10,10.0,0.0,Resolved,BB004,10,0.9075134901653233,0.7258072360174466,Transfer recommended
2024-11-08,BB010,A+,Platelets,0,10.154111804412667,11,11,11.0,0.0,Resolved,BB011,11,0.932393163252624,0.7146850414437758,Transfer recommended
2024-11-12,BB010,A+,Platelets,5,10.202312036104498,6,5,10.0,0.2023120361044981,Resolved,BB005,5,0.930196263024044,0.6362533592235978,Transfer recommended
2024-11-13,BB010,A+,Platelets,3,10.406989214901765,8,7,10.0,0.4069892149017651,Resolved,BB005,7,0.9415314643716596,0.6891556341862024,Transfer recommended
2024-11-14,BB010,A+,Platelets,4,10.454359397857669,7,7,11.0,0.0,Resolved,BB005,7,0.9419900217043768,0.7094142141881279,Transfer recommended
2024-11-16,BB010,A+,Platelets,7,9.57963912139169,3,3,10.0,0.0,Resolved,BB005,3,0.9300138956024467,0.5643275127910068,Transfer recommended
2024-11-17,BB010,A+,Platelets,2,9.625206218341795,8,8,10.0,0.0,Resolved,BB005,8,0.9391479149617264,0.6763335746246708,Transfer recommended
2024-11-18,BB010,A+,Platelets,7,9.755663256851744,3,3,10.0,0.0,Resolved,BB005,3,0.9510550644958148,0.6512766805288206,Transfer recommended
2024-11-21,BB010,A+,Platelets,2,8.745879474736618,7,6,8.0,0.7458794747366184,Resolved,BB005,6,0.9273701907839275,0.624465502961739,Transfer recommended
2024-12-26,BB010,A+,Platelets,8,11.386508057835295,4,1,9.0,2.386508057835295,Partially Resolved,BB006,1,0.9325328105571132,0.33702729758570016,Transfer plus external replenishment required
2024-12-27,BB010,A+,Platelets,4,11.998281707679046,8,8,12.0,0.0,Resolved,BB001,8,0.9467996178846014,0.6700268952497934,Transfer recommended
2024-11-30,BB010,A-,Platelets,0,1.0001808058016113,2,0,0.0,1.0001808058016113,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-01,BB010,AB+,Platelets,0,3.090808706939818,4,4,4.0,0.0,Resolved,BB003,4,0.9131362799659346,0.6839723819034347,Transfer recommended
2024-10-02,BB010,AB+,Platelets,0,2.775041381785618,3,3,3.0,0.0,Resolved,BB003,3,0.928517331180972,0.680600907135259,Transfer recommended
2024-10-03,BB010,AB+,Platelets,0,3.090808706939818,4,4,4.0,0.0,Resolved,BB004,4,0.9441921154500154,0.6833927970128729,Transfer recommended
2024-10-04,BB010,AB+,Platelets,0,3.065185889140663,4,4,4.0,0.0,Resolved,BB004,4,0.9371364742255818,0.6818308799358697,Transfer recommended
2024-10-05,BB010,AB+,Platelets,0,2.974886712533991,3,3,3.0,0.0,Resolved,BB004,3,0.9552955650582873,0.679296391548758,Transfer recommended
2024-10-06,BB010,AB+,Platelets,1,2.9950345902527036,2,2,3.0,0.0,Resolved,BB004,2,0.9462172701484473,0.6755971165232781,Transfer recommended
2024-11-04,BB010,AB+,Platelets,2,3.1654384261078965,2,2,4.0,0.0,Resolved,BB001,2,0.9184634205455803,0.39118625255441786,Transfer recommended
2024-11-05,BB010,AB+,Platelets,2,3.6068957601550147,2,2,4.0,0.0,Resolved,BB006,2,0.9191584583161604,0.600299791876586,Transfer recommended
2024-11-07,BB010,AB+,Platelets,1,3.253067189670001,3,3,4.0,0.0,Resolved,BB005,3,0.9105702232889322,0.5955208189651171,Transfer recommended
2024-11-09,BB010,AB+,Platelets,1,3.121668678640067,3,3,4.0,0.0,Resolved,BB005,3,0.9388313128423624,0.6073570860970186,Transfer recommended
2024-12-02,BB010,AB+,Platelets,0,3.2809248031010347,4,4,4.0,0.0,Resolved,BB003,4,0.9355397167897354,0.6226313180960246,Transfer recommended
2024-12-03,BB010,AB+,Platelets,0,4.04463363483019,5,5,5.0,0.0,Resolved,BB003,5,0.9351952319972501,0.6868384891994781,Transfer recommended
2024-12-04,BB010,AB+,Platelets,1,3.910766738231967,3,3,4.0,0.0,Resolved,BB003,3,0.9240208851252641,0.6876640329969164,Transfer recommended
2024-12-05,BB010,AB+,Platelets,0,4.020282229334556,5,5,5.0,0.0,Resolved,BB003,5,0.9215181823008547,0.6781651312391543,Transfer recommended
2024-12-06,BB010,AB+,Platelets,0,4.044939558252674,5,5,5.0,0.0,Resolved,BB003,5,0.9140463983885792,0.6901790187037953,Transfer recommended
2024-12-07,BB010,AB+,Platelets,0,4.282535200161282,5,5,5.0,0.0,Resolved,BB004,5,0.9107523542709898,0.6926033221721704,Transfer recommended
2024-12-10,BB010,AB+,Platelets,3,4.446990677929088,2,2,5.0,0.0,Resolved,BB003,2,0.9315915168804871,0.5962092410386716,Transfer recommended
2024-12-11,BB010,AB+,Platelets,3,4.446990677929088,2,2,5.0,0.0,Resolved,BB003,2,0.9175769993580485,0.6095470211967364,Transfer recommended
2024-12-12,BB010,AB+,Platelets,2,4.398466506055775,3,3,5.0,0.0,Resolved,BB003,3,0.9147022745020987,0.6622740881123172,Transfer recommended
2024-12-13,BB010,AB+,Platelets,2,4.256084903206418,3,3,5.0,0.0,Resolved,BB003,3,0.9041171346691739,0.6677711100214672,Transfer recommended
2024-10-05,BB010,B+,Platelets,9,10.181176040372838,2,2,11.0,0.0,Resolved,BB001,2,0.9358640532113586,0.24254088007529861,Transfer recommended
2024-11-08,BB010,B+,Platelets,7,10.11468552883197,4,1,8.0,2.11468552883197,Partially Resolved,BB011,1,0.8444937577078909,0.4985907499945666,Transfer plus external replenishment required
2024-11-09,BB010,B+,Platelets,7,10.275318662463414,4,4,11.0,0.0,Resolved,BB011,4,0.8902151675932193,0.5954701418629242,Transfer recommended
2024-11-10,BB010,B+,Platelets,6,10.549494732074061,5,4,10.0,0.5494947320740611,Resolved,BB006,4,0.9188155644415675,0.6645014295983454,Transfer recommended
2024-11-11,BB010,B+,Platelets,2,10.572091726652852,9,6,8.0,2.572091726652852,Partially Resolved,BB006,6,0.9191972310883785,0.6994864085382351,Transfer plus external replenishment required
2024-11-12,BB010,B+,Platelets,0,10.605692636859615,11,11,11.0,0.0,Resolved,BB011,11,0.912035988807888,0.7255490088834349,Transfer recommended
2024-11-13,BB010,B+,Platelets,0,10.685285590753763,11,11,11.0,0.0,Resolved,BB011,11,0.9448218294676746,0.7278115118468311,Transfer recommended
2024-11-14,BB010,B+,Platelets,0,10.351957879129449,11,11,11.0,0.0,Resolved,BB006,11,0.8348417540434453,0.7298211411776607,Transfer recommended
2024-11-15,BB010,B+,Platelets,0,10.159104241252779,11,11,11.0,0.0,Resolved,BB006,11,0.9371937775340556,0.727250508517147,Transfer recommended
2024-11-16,BB010,B+,Platelets,1,9.88651548537098,9,9,10.0,0.0,Resolved,BB006,9,0.9400047795784879,0.7229026620266776,Transfer recommended
2024-11-23,BB010,B+,Platelets,5,10.721983351302447,6,6,11.0,0.0,Resolved,BB005,6,0.9235901114559838,0.4340813386780542,Transfer recommended
2024-11-24,BB010,B+,Platelets,1,11.089563296148272,11,9,10.0,1.0895632961482722,Partially Resolved,BB005,9,0.9337957080598593,0.6803145219974776,Transfer plus external replenishment required
2024-11-25,BB010,B+,Platelets,3,10.7377649783604,8,8,11.0,0.0,Resolved,BB005,8,0.9123320203238388,0.7262093982175479,Transfer recommended
2024-11-26,BB010,B+,Platelets,5,10.677940647894284,6,6,11.0,0.0,Resolved,BB005,6,0.9331348214368804,0.7178018523534782,Transfer recommended
2024-11-27,BB010,B+,Platelets,4,10.54277817020004,7,7,11.0,0.0,Resolved,BB005,7,0.9390831816793509,0.6871934005791982,Transfer recommended
2024-11-28,BB010,B+,Platelets,8,10.259557365522056,3,3,11.0,0.0,Resolved,BB003,3,0.9341013787530805,0.6442166145310956,Transfer recommended
2024-11-29,BB010,B+,Platelets,7,10.088799998111968,4,4,11.0,0.0,Resolved,BB005,4,0.9269815127001308,0.5808014854729446,Transfer recommended
2024-11-30,BB010,B+,Platelets,6,10.158110302345913,5,5,11.0,0.0,Resolved,BB011,5,0.9282964891391008,0.6418253262271336,Transfer recommended
2024-12-01,BB010,B+,Platelets,0,10.196482639116573,11,11,11.0,0.0,Resolved,BB011,11,0.9288437010020356,0.7052908722251561,Transfer recommended
2024-12-15,BB010,B+,Platelets,6,12.123026985586097,7,6,12.0,0.12302698558609748,Resolved,BB005,6,0.9426558199179941,0.36796146954770714,Transfer recommended
2024-12-16,BB010,B+,Platelets,0,12.672148998503193,13,13,13.0,0.0,Resolved,BB009,13,0.947994770841994,0.7363752666772627,Transfer recommended
2024-12-17,BB010,B+,Platelets,4,12.679629376804607,9,9,13.0,0.0,Resolved,BB009,9,0.9493725191310965,0.7499544843749011,Transfer recommended
2024-12-18,BB010,B+,Platelets,0,12.756150744265055,13,13,13.0,0.0,Resolved,BB009,13,0.9559503377482955,0.7405672272387158,Transfer recommended
2024-12-19,BB010,B+,Platelets,0,12.471016683735186,13,13,13.0,0.0,Resolved,BB009,13,0.9184231392806981,0.7553330659891511,Transfer recommended
2024-12-20,BB010,B+,Platelets,5,12.338632821755,8,8,13.0,0.0,Resolved,BB003,8,0.9245968642416018,0.7549560938321485,Transfer recommended
2024-12-29,BB010,B+,Platelets,0,12.583538485159977,13,13,13.0,0.0,Resolved,BB004,13,0.9382855256214867,0.6452496405840573,Transfer recommended
2024-12-30,BB010,B+,Platelets,1,13.826817398001763,13,13,14.0,0.0,Resolved,BB004,13,0.9503648763939112,0.751154603070634,Transfer recommended
2024-12-24,BB010,B-,FFP,0,1.0324473263224012,2,0,0.0,1.0324473263224012,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-09,BB010,B-,PRBC,1,2.790588864031476,2,2,3.0,0.0,Resolved,BB011,2,0.8625238379364941,0.6332246088908151,Transfer recommended
2024-10-10,BB010,B-,PRBC,1,2.6663642877431184,2,2,3.0,0.0,Resolved,BB011,2,0.8597907643064415,0.6621875518386714,Transfer recommended
2024-11-15,BB010,B-,Platelets,0,1.0009976515547743,2,0,0.0,1.0009976515547743,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-22,BB010,B-,Platelets,0,1.117638799611126,2,0,0.0,1.117638799611126,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-26,BB010,B-,Platelets,0,1.1999606430483207,2,0,0.0,1.1999606430483207,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-02,BB010,O+,Platelets,9,17.068647221108503,9,9,18.0,0.0,Resolved,BB007,9,0.9612393225503778,0.315503990128848,Transfer recommended
2024-10-03,BB010,O+,Platelets,14,18.746129258032667,5,5,19.0,0.0,Resolved,BB007,5,0.9472170352331203,0.7290313522773645,Transfer recommended
2024-10-04,BB010,O+,Platelets,0,18.63859060280355,19,19,19.0,0.0,Resolved,BB007,19,0.9388228976695719,0.7618704756739016,Transfer recommended
2024-10-05,BB010,O+,Platelets,0,17.338176202997825,18,18,18.0,0.0,Resolved,BB006,18,0.944954172257364,0.8084735471094127,Transfer recommended
2024-10-08,BB010,O+,Platelets,14,18.55339285045183,5,5,19.0,0.0,Resolved,BB003,5,0.8893882006496594,0.5867348987686319,Transfer recommended
2024-10-09,BB010,O+,Platelets,4,18.309377833019198,15,15,19.0,0.0,Resolved,BB004,15,0.8970865358793533,0.7807682423760534,Transfer recommended
2024-10-10,BB010,O+,Platelets,1,18.476289772515425,18,17,18.0,0.47628977251542537,Resolved,BB012,17,0.9288512625655826,0.8114324825571166,Transfer recommended
2024-10-11,BB010,O+,Platelets,0,18.545439092055386,19,19,19.0,0.0,Resolved,BB012,19,0.9323156427151741,0.8118358327457968,Transfer recommended
2024-10-14,BB010,O+,Platelets,17,18.208010710852996,2,2,19.0,0.0,Resolved,BB003,2,0.9306214543406944,0.6296034715244897,Transfer recommended
2024-10-31,BB010,O+,Platelets,8,17.77305372993802,10,10,18.0,0.0,Resolved,BB011,10,0.792035147335429,0.57222330875877,Transfer recommended
2024-11-01,BB010,O+,Platelets,13,17.879216923709148,5,5,18.0,0.0,Resolved,BB011,5,0.9211216265922333,0.7009262754789432,Transfer recommended
2024-11-02,BB010,O+,Platelets,11,17.739817246725227,7,7,18.0,0.0,Resolved,BB011,7,0.9518398796957942,0.6979472857991178,Transfer recommended
2024-11-03,BB010,O+,Platelets,10,17.51171620495468,8,8,18.0,0.0,Resolved,BB011,8,0.9582224008413446,0.7137099227691764,Transfer recommended
2024-11-04,BB010,O+,Platelets,4,17.656601897923057,14,14,18.0,0.0,Resolved,BB011,14,0.9476914487812241,0.7440180310714908,Transfer recommended
2024-11-05,BB010,O+,Platelets,0,17.343635620275144,18,18,18.0,0.0,Resolved,BB011,18,0.9475383838020007,0.7760241320373973,Transfer recommended
2024-11-06,BB010,O+,Platelets,0,17.343635620275144,18,6,6.0,11.343635620275144,Partially Resolved,BB011,6,0.9420897723095571,0.8015274652228843,Transfer plus external replenishment required
2024-11-07,BB010,O+,Platelets,0,17.44226885026861,18,18,18.0,0.0,Resolved,BB002,18,0.9392005601860086,0.7913270671573465,Transfer recommended
2024-11-11,BB010,O+,Platelets,7,17.700484478772147,11,10,17.0,0.7004844787721467,Resolved,BB001,10,0.942618056285539,0.6599946377163024,Transfer recommended
2024-11-12,BB010,O+,Platelets,0,17.86174375136783,18,18,18.0,0.0,Resolved,BB001,18,0.9498566434948971,0.7692996173491622,Transfer recommended
2024-11-13,BB010,O+,Platelets,0,18.369835956075253,19,19,19.0,0.0,Resolved,BB011,19,0.9371227394735913,0.7955348186171722,Transfer recommended
2024-11-14,BB010,O+,Platelets,1,17.974751190038166,17,17,18.0,0.0,Resolved,BB011,17,0.9481923686587472,0.8127921416689452,Transfer recommended
2024-11-15,BB010,O+,Platelets,0,17.834699445121657,18,12,12.0,5.834699445121657,Partially Resolved,BB011,12,0.941742365108239,0.7870128836430239,Transfer plus external replenishment required
2024-11-16,BB010,O+,Platelets,4,17.113074241646814,14,14,18.0,0.0,Resolved,BB001,14,0.9309658479192945,0.7748416057186138,Transfer recommended
2024-11-17,BB010,O+,Platelets,15,17.06336198308311,3,3,18.0,0.0,Resolved,BB001,3,0.9467200740356423,0.7019389570444887,Transfer recommended
2024-11-18,BB010,O+,Platelets,16,17.49219090840717,2,2,18.0,0.0,Resolved,BB007,2,0.8966749783410933,0.594133821784699,Transfer recommended
2024-11-19,BB010,O+,Platelets,10,17.1450824381579,8,4,14.0,3.1450824381578997,Partially Resolved,BB001,4,0.8939278171980123,0.6377070052358704,Transfer plus external replenishment required
2024-11-21,BB010,O+,Platelets,6,17.680191159003222,12,2,8.0,9.680191159003222,Partially Resolved,BB001,2,0.9196810705043749,0.693225565535724,Transfer plus external replenishment required
2024-11-22,BB010,O+,Platelets,6,17.714517684468234,12,9,15.0,2.714517684468234,Partially Resolved,BB001,9,0.9255851517720518,0.7538658864945067,Transfer plus external replenishment required
2024-11-23,BB010,O+,Platelets,1,17.912485680598675,17,17,18.0,0.0,Resolved,BB001,17,0.8407187430642531,0.7602092401245595,Transfer recommended
2024-11-24,BB010,O+,Platelets,0,17.984857649761512,18,18,18.0,0.0,Resolved,BB002,18,0.9183879148091126,0.7905505136920541,Transfer recommended
2024-11-25,BB010,O+,Platelets,0,17.842758117446145,18,18,18.0,0.0,Resolved,BB002,18,0.9437476647328914,0.8026974891022811,Transfer recommended
2024-11-26,BB010,O+,Platelets,0,17.755831033682906,18,18,18.0,0.0,Resolved,BB002,18,0.9543458407114823,0.7831625238350874,Transfer recommended
2024-11-27,BB010,O+,Platelets,16,17.05837571478373,2,2,18.0,0.0,Resolved,BB002,2,0.9601368543515819,0.7012386557959326,Transfer recommended
2024-11-28,BB010,O+,Platelets,7,18.463440493856865,12,12,19.0,0.0,Resolved,BB002,12,0.9475286015003598,0.7041018056067714,Transfer recommended
2024-11-29,BB010,O+,Platelets,8,17.117593114196637,10,10,18.0,0.0,Resolved,BB002,10,0.9426948079692862,0.7474771515278231,Transfer recommended
2024-12-06,BB010,O+,Platelets,13,19.477023466570632,7,7,20.0,0.0,Resolved,BB008,7,0.9452016811200937,0.5922142535581637,Transfer recommended
2024-12-07,BB010,O+,Platelets,17,19.500370010835347,3,3,20.0,0.0,Resolved,BB001,3,0.8991581689205945,0.7073071912528698,Transfer recommended
2024-12-08,BB010,O+,Platelets,15,19.817659451830632,5,5,20.0,0.0,Resolved,BB001,5,0.9320324070308016,0.6958985780430192,Transfer recommended
2024-12-09,BB010,O+,Platelets,18,19.17102926589946,2,2,20.0,0.0,Resolved,BB009,2,0.9441413864455857,0.6466744469538128,Transfer recommended
2024-10-01,BB010,O-,Platelets,0,1.6686563545982835,2,2,2.0,0.0,Resolved,BB008,2,0.7967084907576826,0.6691951700595707,Transfer recommended
2024-10-06,BB010,O-,Platelets,0,1.5254910992452344,2,2,2.0,0.0,Resolved,BB006,2,0.9146485823082341,0.6220364066811206,Transfer recommended
2024-10-07,BB010,O-,Platelets,0,1.6968871084619843,2,2,2.0,0.0,Resolved,BB007,2,0.9405254096855152,0.6677594960845646,Transfer recommended
2024-10-25,BB010,O-,Platelets,0,1.6138255804239965,2,2,2.0,0.0,Resolved,BB005,2,0.9190532657668002,0.371953112970806,Transfer recommended
2024-10-26,BB010,O-,Platelets,0,1.5547539685269263,2,2,2.0,0.0,Resolved,BB005,2,0.9106972802307873,0.6661917670234039,Transfer recommended
