date,blood_bank_id,blood_group,component_type,opening_inventory,donations_collected,units_discarded_tti,transfers_in,transfers_out,units_requested,units_fulfilled,units_expired,units_wasted,closing_inventory
2023-07-30,BB012,AB-,FFP,3,0,0,0,0,0,0,0,0,3
2023-07-31,BB001,O+,PRBC,13,31,0,0,0,35,35,0,0,9
2023-07-31,BB001,O+,Platelets,47,4,0,0,0,13,13,0,0,38
2023-07-31,BB001,O+,FFP,262,7,0,0,0,10,10,0,0,259
2023-07-31,BB001,B+,PRBC,92,9,0,0,0,11,11,0,0,90
2023-07-31,BB001,B+,Platelets,27,1,0,0,0,11,11,0,0,17
2023-07-31,BB001,B+,FFP,189,1,0,0,0,9,9,0,0,181
2023-07-31,BB001,A+,PRBC,565,6,0,0,0,48,48,0,0,523
2023-07-31,BB001,A+,Platelets,37,6,0,0,0,2,2,8,8,33
2023-07-31,BB001,A+,FFP,116,5,0,0,0,7,7,0,0,114
2023-07-31,BB001,AB+,PRBC,3,11,0,0,0,13,13,0,0,1
2023-07-31,BB001,AB+,Platelets,7,0,0,0,0,3,3,0,0,4
2023-07-31,BB001,AB+,FFP,27,0,0,0,0,3,3,0,0,24
2023-07-31,BB001,O-,PRBC,16,4,0,0,0,2,2,0,0,18
2023-07-31,BB001,O-,Platelets,3,5,0,4,0,1,1,0,0,11
2023-07-31,BB001,O-,FFP,26,0,0,0,0,0,0,0,0,26
2023-07-31,BB001,B-,PRBC,19,1,0,0,0,0,0,0,0,20
2023-07-31,BB001,B-,Platelets,1,1,0,0,0,1,1,0,0,1
2023-07-31,BB001,B-,FFP,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB001,A-,PRBC,63,0,0,0,0,1,1,0,0,62
2023-07-31,BB001,A-,Platelets,0,1,0,0,0,1,1,0,0,0
2023-07-31,BB001,A-,FFP,12,1,0,0,0,2,2,0,0,11
2023-07-31,BB001,AB-,PRBC,4,1,0,0,0,0,0,0,0,5
2023-07-31,BB001,AB-,Platelets,0,0,0,0,0,1,0,0,0,0
2023-07-31,BB001,AB-,FFP,21,1,0,0,0,0,0,0,0,22
2023-07-31,BB002,O+,PRBC,190,5,0,0,0,7,7,0,0,188
2023-07-31,BB002,O+,Platelets,1,4,0,0,0,15,5,0,0,0
2023-07-31,BB002,O+,FFP,75,9,0,0,0,6,6,0,0,78
2023-07-31,BB002,B+,PRBC,232,3,0,0,0,20,20,0,0,215
2023-07-31,BB002,B+,Platelets,18,0,0,0,0,1,1,2,2,15
2023-07-31,BB002,B+,FFP,30,1,0,0,0,4,4,0,0,27
2023-07-31,BB002,A+,PRBC,247,27,0,0,0,7,7,0,0,267
2023-07-31,BB002,A+,Platelets,15,0,0,0,0,3,3,2,2,10
2023-07-31,BB002,A+,FFP,8,2,0,0,0,4,4,0,0,6
2023-07-31,BB002,AB+,PRBC,91,0,0,0,0,2,2,0,0,89
2023-07-31,BB002,AB+,Platelets,2,0,0,0,0,1,1,0,0,1
2023-07-31,BB002,AB+,FFP,5,0,0,0,0,0,0,0,0,5
2023-07-31,BB002,O-,PRBC,36,0,0,0,3,1,1,0,0,32
2023-07-31,BB002,O-,Platelets,2,0,0,0,0,0,0,0,0,2
2023-07-31,BB002,O-,FFP,11,1,0,0,0,0,0,0,0,12
2023-07-31,BB002,B-,PRBC,0,2,0,0,0,0,0,0,0,2
2023-07-31,BB002,B-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-07-31,BB002,B-,FFP,28,1,0,0,4,0,0,0,0,25
2023-07-31,BB002,A-,PRBC,19,1,0,0,0,0,0,0,0,20
2023-07-31,BB002,A-,Platelets,0,1,0,0,0,0,0,0,0,1
2023-07-31,BB002,A-,FFP,11,0,0,0,0,0,0,0,0,11
2023-07-31,BB002,AB-,PRBC,4,0,0,0,0,1,1,0,0,3
2023-07-31,BB002,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB002,AB-,FFP,2,0,0,0,0,0,0,0,0,2
2023-07-31,BB003,O+,PRBC,200,21,0,0,0,10,10,0,0,211
2023-07-31,BB003,O+,Platelets,48,23,0,0,0,4,4,12,12,55
2023-07-31,BB003,O+,FFP,88,11,0,5,0,4,4,0,0,100
2023-07-31,BB003,B+,PRBC,144,37,0,0,0,4,4,0,0,177
2023-07-31,BB003,B+,Platelets,12,1,0,0,0,1,1,0,0,12
2023-07-31,BB003,B+,FFP,137,6,0,0,0,1,1,0,0,142
2023-07-31,BB003,A+,PRBC,456,20,0,0,0,15,15,0,0,461
2023-07-31,BB003,A+,Platelets,74,14,0,0,0,6,6,0,0,82
2023-07-31,BB003,A+,FFP,229,5,0,0,0,3,3,0,0,231
2023-07-31,BB003,AB+,PRBC,157,4,0,0,0,2,2,0,0,159
2023-07-31,BB003,AB+,Platelets,5,0,0,0,0,1,1,0,0,4
2023-07-31,BB003,AB+,FFP,45,3,0,0,0,0,0,0,0,48
2023-07-31,BB003,O-,PRBC,101,10,0,0,0,2,2,0,0,109
2023-07-31,BB003,O-,Platelets,3,1,0,0,0,0,0,0,0,4
2023-07-31,BB003,O-,FFP,23,0,0,0,0,1,1,0,0,22
2023-07-31,BB003,B-,PRBC,5,2,0,0,0,1,1,0,0,6
2023-07-31,BB003,B-,Platelets,7,0,0,0,0,1,1,0,0,6
2023-07-31,BB003,B-,FFP,47,0,0,0,0,0,0,0,0,47
2023-07-31,BB003,A-,PRBC,35,2,0,0,0,0,0,0,0,37
2023-07-31,BB003,A-,Platelets,2,1,0,0,0,1,1,0,0,2
2023-07-31,BB003,A-,FFP,52,0,0,0,0,0,0,0,0,52
2023-07-31,BB003,AB-,PRBC,9,1,0,0,0,0,0,0,0,10
2023-07-31,BB003,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-07-31,BB003,AB-,FFP,15,0,0,0,0,0,0,0,0,15
2023-07-31,BB004,O+,PRBC,815,33,0,0,0,38,38,0,0,810
2023-07-31,BB004,O+,Platelets,40,3,0,0,0,4,4,2,2,37
2023-07-31,BB004,O+,FFP,141,18,0,0,0,1,1,0,0,158
2023-07-31,BB004,B+,PRBC,555,6,0,0,0,6,6,0,0,555
2023-07-31,BB004,B+,Platelets,64,14,0,0,0,2,2,0,0,76
2023-07-31,BB004,B+,FFP,113,11,0,0,0,8,8,0,0,116
2023-07-31,BB004,A+,PRBC,642,12,0,0,0,1,1,0,0,653
2023-07-31,BB004,A+,Platelets,55,9,0,0,0,11,11,0,0,53
2023-07-31,BB004,A+,FFP,119,1,0,0,5,4,4,0,0,111
2023-07-31,BB004,AB+,PRBC,71,3,0,0,0,0,0,0,0,74
2023-07-31,BB004,AB+,Platelets,3,4,0,0,0,4,4,0,0,3
2023-07-31,BB004,AB+,FFP,12,1,0,0,5,4,4,0,0,4
2023-07-31,BB004,O-,PRBC,43,9,0,0,0,2,2,0,0,50
2023-07-31,BB004,O-,Platelets,0,0,0,0,0,2,0,0,0,0
2023-07-31,BB004,O-,FFP,10,1,0,0,0,0,0,0,0,11
2023-07-31,BB004,B-,PRBC,46,2,0,0,0,4,4,0,0,44
2023-07-31,BB004,B-,Platelets,5,0,0,0,0,0,0,0,0,5
2023-07-31,BB004,B-,FFP,6,1,0,0,0,1,1,0,0,6
2023-07-31,BB004,A-,PRBC,46,1,0,0,5,3,3,0,0,39
2023-07-31,BB004,A-,Platelets,2,3,0,0,0,0,0,0,0,5
2023-07-31,BB004,A-,FFP,12,0,0,0,0,0,0,0,0,12
2023-07-31,BB004,AB-,PRBC,16,0,0,0,0,1,1,0,0,15
2023-07-31,BB004,AB-,Platelets,3,0,0,0,0,0,0,3,3,0
2023-07-31,BB004,AB-,FFP,12,0,0,0,0,0,0,0,0,12
2023-07-31,BB005,O+,PRBC,109,2,0,0,0,30,30,0,0,81
2023-07-31,BB005,O+,Platelets,42,6,0,0,0,3,3,0,0,45
2023-07-31,BB005,O+,FFP,169,5,0,0,0,16,16,0,0,158
2023-07-31,BB005,B+,PRBC,257,5,0,0,0,21,21,0,0,241
2023-07-31,BB005,B+,Platelets,29,10,0,0,0,3,3,0,0,36
2023-07-31,BB005,B+,FFP,81,1,0,0,0,5,5,0,0,77
2023-07-31,BB005,A+,PRBC,238,17,0,0,0,5,5,0,0,250
2023-07-31,BB005,A+,Platelets,2,1,0,0,0,2,2,0,0,1
2023-07-31,BB005,A+,FFP,42,6,0,0,0,2,2,0,0,46
2023-07-31,BB005,AB+,PRBC,35,1,0,0,0,10,10,0,0,26
2023-07-31,BB005,AB+,Platelets,12,7,0,0,0,3,3,0,0,16
2023-07-31,BB005,AB+,FFP,9,6,0,0,0,2,2,0,0,13
2023-07-31,BB005,O-,PRBC,63,0,0,0,0,1,1,0,0,62
2023-07-31,BB005,O-,Platelets,6,0,0,0,0,1,1,0,0,5
2023-07-31,BB005,O-,FFP,8,1,0,0,0,1,1,0,0,8
2023-07-31,BB005,B-,PRBC,60,2,0,0,0,1,1,0,0,61
2023-07-31,BB005,B-,Platelets,5,0,0,0,0,1,1,0,0,4
2023-07-31,BB005,B-,FFP,2,0,0,0,0,1,1,0,0,1
2023-07-31,BB005,A-,PRBC,24,1,0,0,0,2,2,0,0,23
2023-07-31,BB005,A-,Platelets,5,1,0,0,0,1,1,0,0,5
2023-07-31,BB005,A-,FFP,2,0,0,0,0,0,0,0,0,2
2023-07-31,BB005,AB-,PRBC,17,0,0,0,0,1,1,0,0,16
2023-07-31,BB005,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-07-31,BB005,AB-,FFP,11,0,0,0,0,1,1,0,0,10
2023-07-31,BB006,O+,PRBC,869,33,0,0,0,19,19,0,0,883
2023-07-31,BB006,O+,Platelets,34,7,0,0,0,16,16,0,0,25
2023-07-31,BB006,O+,FFP,73,4,0,0,0,9,9,0,0,68
2023-07-31,BB006,B+,PRBC,41,17,0,0,0,9,9,0,0,49
2023-07-31,BB006,B+,Platelets,54,4,0,0,0,9,9,0,0,49
2023-07-31,BB006,B+,FFP,257,7,0,0,0,4,4,0,0,260
2023-07-31,BB006,A+,PRBC,272,15,0,0,0,40,40,0,0,247
2023-07-31,BB006,A+,Platelets,10,3,0,0,0,9,9,0,0,4
2023-07-31,BB006,A+,FFP,48,6,0,0,0,2,2,0,0,52
2023-07-31,BB006,AB+,PRBC,27,6,0,0,0,1,1,0,0,32
2023-07-31,BB006,AB+,Platelets,0,6,0,0,3,1,1,0,0,2
2023-07-31,BB006,AB+,FFP,46,3,0,0,0,2,2,0,0,47
2023-07-31,BB006,O-,PRBC,84,5,0,0,0,0,0,0,0,89
2023-07-31,BB006,O-,Platelets,8,1,0,0,0,1,1,0,0,8
2023-07-31,BB006,O-,FFP,13,1,0,0,0,1,1,0,0,13
2023-07-31,BB006,B-,PRBC,13,1,0,0,0,1,1,0,0,13
2023-07-31,BB006,B-,Platelets,1,0,0,0,0,1,1,0,0,0
2023-07-31,BB006,B-,FFP,5,0,0,0,0,1,1,0,0,4
2023-07-31,BB006,A-,PRBC,39,1,0,0,0,0,0,0,0,40
2023-07-31,BB006,A-,Platelets,0,1,0,0,0,2,1,0,0,0
2023-07-31,BB006,A-,FFP,54,0,0,0,0,0,0,0,0,54
2023-07-31,BB006,AB-,PRBC,2,1,0,0,0,0,0,0,0,3
2023-07-31,BB006,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB006,AB-,FFP,13,0,0,0,4,0,0,0,0,9
2023-07-31,BB007,O+,PRBC,461,50,0,0,0,21,21,0,0,490
2023-07-31,BB007,O+,Platelets,63,21,0,0,0,5,5,0,0,79
2023-07-31,BB007,O+,FFP,196,10,0,0,0,8,8,0,0,198
2023-07-31,BB007,B+,PRBC,183,5,0,0,0,12,12,0,0,176
2023-07-31,BB007,B+,Platelets,44,0,0,0,0,7,7,0,0,37
2023-07-31,BB007,B+,FFP,136,7,0,0,0,12,12,0,0,131
2023-07-31,BB007,A+,PRBC,194,2,0,0,0,5,5,0,0,191
2023-07-31,BB007,A+,Platelets,40,8,0,0,0,1,1,2,2,45
2023-07-31,BB007,A+,FFP,49,3,0,0,0,0,0,0,0,52
2023-07-31,BB007,AB+,PRBC,187,1,0,0,0,0,0,0,0,188
2023-07-31,BB007,AB+,Platelets,0,1,0,0,0,2,1,0,0,0
2023-07-31,BB007,AB+,FFP,62,1,0,0,0,12,12,0,0,51
2023-07-31,BB007,O-,PRBC,40,5,0,0,0,9,9,0,0,36
2023-07-31,BB007,O-,Platelets,4,5,0,0,0,1,1,0,0,8
2023-07-31,BB007,O-,FFP,16,1,0,0,0,0,0,0,0,17
2023-07-31,BB007,B-,PRBC,55,0,0,0,0,3,3,0,0,52
2023-07-31,BB007,B-,Platelets,1,0,0,0,0,1,1,0,0,0
2023-07-31,BB007,B-,FFP,32,1,0,1,0,0,0,0,0,34
2023-07-31,BB007,A-,PRBC,36,2,0,0,0,2,2,0,0,36
2023-07-31,BB007,A-,Platelets,7,2,0,0,0,1,1,0,0,8
2023-07-31,BB007,A-,FFP,31,1,0,0,0,0,0,0,0,32
2023-07-31,BB007,AB-,PRBC,16,0,0,0,0,0,0,0,0,16
2023-07-31,BB007,AB-,Platelets,1,1,0,0,0,0,0,0,0,2
2023-07-31,BB007,AB-,FFP,8,0,0,0,0,0,0,0,0,8
2023-07-31,BB008,O+,PRBC,171,5,0,0,0,2,2,0,0,174
2023-07-31,BB008,O+,Platelets,28,6,0,0,0,13,13,2,2,19
2023-07-31,BB008,O+,FFP,102,2,0,0,0,4,4,0,0,100
2023-07-31,BB008,B+,PRBC,232,19,0,0,0,6,6,0,0,245
2023-07-31,BB008,B+,Platelets,13,4,0,0,0,4,4,0,0,13
2023-07-31,BB008,B+,FFP,52,1,0,0,0,1,1,0,0,52
2023-07-31,BB008,A+,PRBC,82,7,0,0,0,8,8,0,0,81
2023-07-31,BB008,A+,Platelets,21,6,0,0,0,3,3,1,1,23
2023-07-31,BB008,A+,FFP,55,4,0,0,0,1,1,0,0,58
2023-07-31,BB008,AB+,PRBC,92,1,0,0,0,0,0,0,0,93
2023-07-31,BB008,AB+,Platelets,6,1,0,0,0,0,0,0,0,7
2023-07-31,BB008,AB+,FFP,57,3,0,0,0,1,1,0,0,59
2023-07-31,BB008,O-,PRBC,28,1,0,4,0,2,2,0,0,31
2023-07-31,BB008,O-,Platelets,0,0,0,1,0,0,0,0,0,1
2023-07-31,BB008,O-,FFP,21,1,0,0,0,0,0,0,0,22
2023-07-31,BB008,B-,PRBC,20,2,0,0,0,0,0,0,0,22
2023-07-31,BB008,B-,Platelets,6,0,0,0,0,0,0,1,1,5
2023-07-31,BB008,B-,FFP,31,0,0,0,0,0,0,0,0,31
2023-07-31,BB008,A-,PRBC,24,0,0,0,0,0,0,0,0,24
2023-07-31,BB008,A-,Platelets,2,0,0,0,0,0,0,1,1,1
2023-07-31,BB008,A-,FFP,2,0,0,0,0,0,0,0,0,2
2023-07-31,BB008,AB-,PRBC,0,0,0,0,0,1,0,0,0,0
2023-07-31,BB008,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-07-31,BB008,AB-,FFP,12,0,0,0,0,0,0,0,0,12
2023-07-31,BB009,O+,PRBC,564,15,0,0,0,23,23,0,0,556
2023-07-31,BB009,O+,Platelets,20,15,0,0,0,6,6,0,0,29
2023-07-31,BB009,O+,FFP,286,26,0,0,0,5,5,0,0,307
2023-07-31,BB009,B+,PRBC,382,7,0,0,0,10,10,0,0,379
2023-07-31,BB009,B+,Platelets,24,5,0,0,0,3,3,0,0,26
2023-07-31,BB009,B+,FFP,17,4,0,3,0,11,11,0,0,13
2023-07-31,BB009,A+,PRBC,524,1,0,0,0,12,12,0,0,513
2023-07-31,BB009,A+,Platelets,12,4,0,0,0,4,4,0,0,12
2023-07-31,BB009,A+,FFP,157,3,0,0,0,8,8,0,0,152
2023-07-31,BB009,AB+,PRBC,124,0,0,0,0,5,5,0,0,119
2023-07-31,BB009,AB+,Platelets,12,1,0,3,0,1,1,0,0,15
2023-07-31,BB009,AB+,FFP,41,0,0,0,0,0,0,0,0,41
2023-07-31,BB009,O-,PRBC,28,1,0,0,0,4,4,0,0,25
2023-07-31,BB009,O-,Platelets,1,0,0,0,0,1,1,0,0,0
2023-07-31,BB009,O-,FFP,43,0,0,3,0,2,2,0,0,44
2023-07-31,BB009,B-,PRBC,32,2,0,0,0,1,1,0,0,33
2023-07-31,BB009,B-,Platelets,5,0,0,0,0,0,0,0,0,5
2023-07-31,BB009,B-,FFP,27,1,0,0,0,1,1,0,0,27
2023-07-31,BB009,A-,PRBC,8,3,0,0,0,1,1,0,0,10
2023-07-31,BB009,A-,Platelets,1,0,0,0,0,1,1,0,0,0
2023-07-31,BB009,A-,FFP,18,1,0,0,0,0,0,0,0,19
2023-07-31,BB009,AB-,PRBC,15,0,0,0,0,0,0,0,0,15
2023-07-31,BB009,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB009,AB-,FFP,11,0,0,0,0,0,0,0,0,11
2023-07-31,BB010,O+,PRBC,972,12,0,0,0,11,11,0,0,973
2023-07-31,BB010,O+,Platelets,19,9,0,0,0,3,3,0,0,25
2023-07-31,BB010,O+,FFP,225,10,0,0,0,7,7,0,0,228
2023-07-31,BB010,B+,PRBC,421,16,0,0,0,3,3,0,0,434
2023-07-31,BB010,B+,Platelets,36,7,0,0,0,5,5,2,2,36
2023-07-31,BB010,B+,FFP,148,5,0,0,0,8,8,0,0,145
2023-07-31,BB010,A+,PRBC,137,40,0,0,0,13,13,0,0,164
2023-07-31,BB010,A+,Platelets,20,0,0,0,0,6,6,0,0,14
2023-07-31,BB010,A+,FFP,79,0,0,0,0,2,2,0,0,77
2023-07-31,BB010,AB+,PRBC,111,2,0,0,0,4,4,0,0,109
2023-07-31,BB010,AB+,Platelets,3,2,0,0,0,2,2,0,0,3
2023-07-31,BB010,AB+,FFP,40,0,0,0,0,1,1,0,0,39
2023-07-31,BB010,O-,PRBC,74,2,0,0,0,2,2,0,0,74
2023-07-31,BB010,O-,Platelets,6,2,0,0,0,1,1,0,0,7
2023-07-31,BB010,O-,FFP,3,0,0,0,0,1,1,0,0,2
2023-07-31,BB010,B-,PRBC,27,1,0,0,0,2,2,0,0,26
2023-07-31,BB010,B-,Platelets,3,0,0,0,0,1,1,2,2,0
2023-07-31,BB010,B-,FFP,16,1,0,0,0,0,0,0,0,17
2023-07-31,BB010,A-,PRBC,71,1,0,0,0,3,3,0,0,69
2023-07-31,BB010,A-,Platelets,3,1,0,0,0,0,0,0,0,4
2023-07-31,BB010,A-,FFP,35,0,0,0,0,0,0,0,0,35
2023-07-31,BB010,AB-,PRBC,21,0,0,0,0,1,1,0,0,20
2023-07-31,BB010,AB-,Platelets,2,0,0,0,0,0,0,0,0,2
2023-07-31,BB010,AB-,FFP,25,0,0,0,0,0,0,0,0,25
2023-07-31,BB011,O+,PRBC,147,14,0,0,0,9,9,0,0,152
2023-07-31,BB011,O+,Platelets,16,10,0,0,0,2,2,0,0,24
2023-07-31,BB011,O+,FFP,74,1,0,0,0,2,2,0,0,73
2023-07-31,BB011,B+,PRBC,16,9,0,0,0,13,13,0,0,12
2023-07-31,BB011,B+,Platelets,7,10,0,0,0,10,10,0,0,7
2023-07-31,BB011,B+,FFP,62,6,0,0,0,2,2,0,0,66
2023-07-31,BB011,A+,PRBC,256,1,0,0,0,3,3,0,0,254
2023-07-31,BB011,A+,Platelets,9,12,0,0,0,1,1,0,0,20
2023-07-31,BB011,A+,FFP,114,0,0,0,0,4,4,0,0,110
2023-07-31,BB011,AB+,PRBC,47,1,0,0,0,1,1,0,0,47
2023-07-31,BB011,AB+,Platelets,8,1,0,0,0,2,2,0,0,7
2023-07-31,BB011,AB+,FFP,28,0,0,0,0,0,0,0,0,28
2023-07-31,BB011,O-,PRBC,39,2,0,0,0,1,1,0,0,40
2023-07-31,BB011,O-,Platelets,2,0,0,0,0,0,0,0,0,2
2023-07-31,BB011,O-,FFP,28,0,0,0,0,1,1,0,0,27
2023-07-31,BB011,B-,PRBC,12,1,0,0,0,0,0,0,0,13
2023-07-31,BB011,B-,Platelets,1,0,0,0,0,1,1,0,0,0
2023-07-31,BB011,B-,FFP,13,1,0,0,0,1,1,0,0,13
2023-07-31,BB011,A-,PRBC,6,3,0,0,4,2,2,0,0,3
2023-07-31,BB011,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB011,A-,FFP,15,0,0,0,0,0,0,0,0,15
2023-07-31,BB011,AB-,PRBC,14,0,0,0,0,0,0,0,0,14
2023-07-31,BB011,AB-,Platelets,1,0,0,0,0,0,0,1,1,0
2023-07-31,BB011,AB-,FFP,10,0,0,0,0,0,0,0,0,10
2023-07-31,BB012,O+,PRBC,146,3,0,2,0,3,3,0,0,148
2023-07-31,BB012,O+,Platelets,10,1,0,0,0,4,4,0,0,7
2023-07-31,BB012,O+,FFP,59,2,0,0,0,3,3,0,0,58
2023-07-31,BB012,B+,PRBC,19,8,0,0,0,3,3,0,0,24
2023-07-31,BB012,B+,Platelets,14,2,0,0,0,1,1,3,3,12
2023-07-31,BB012,B+,FFP,4,0,0,0,0,0,0,0,0,4
2023-07-31,BB012,A+,PRBC,79,2,0,0,0,5,5,0,0,76
2023-07-31,BB012,A+,Platelets,8,0,0,0,5,0,0,0,0,3
2023-07-31,BB012,A+,FFP,3,2,0,0,0,3,3,0,0,2
2023-07-31,BB012,AB+,PRBC,36,0,0,0,0,1,1,0,0,35
2023-07-31,BB012,AB+,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB012,AB+,FFP,19,1,0,0,0,0,0,0,0,20
2023-07-31,BB012,O-,PRBC,6,1,0,0,0,0,0,0,0,7
2023-07-31,BB012,O-,Platelets,0,0,0,0,0,1,0,0,0,0
2023-07-31,BB012,O-,FFP,5,0,0,0,0,1,1,0,0,4
2023-07-31,BB012,B-,PRBC,8,0,0,4,0,0,0,0,0,12
2023-07-31,BB012,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB012,B-,FFP,10,0,0,0,0,0,0,0,0,10
2023-07-31,BB012,A-,PRBC,17,1,0,0,0,1,1,0,0,17
2023-07-31,BB012,A-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-07-31,BB012,A-,FFP,12,0,0,0,0,0,0,0,0,12
2023-07-31,BB012,AB-,PRBC,1,0,0,0,0,0,0,0,0,1
2023-07-31,BB012,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-07-31,BB012,AB-,FFP,3,0,0,0,0,0,0,0,0,3
2023-08-01,BB001,O+,PRBC,9,50,1,0,0,34,34,0,1,25
2023-08-01,BB001,O+,Platelets,38,9,0,0,0,8,8,0,0,39
2023-08-01,BB001,O+,FFP,259,5,0,0,5,3,3,0,0,256
2023-08-01,BB001,B+,PRBC,90,10,0,0,5,17,17,0,0,78
2023-08-01,BB001,B+,Platelets,17,3,0,0,0,6,6,0,0,14
2023-08-01,BB001,B+,FFP,181,11,0,0,0,11,11,0,0,181
2023-08-01,BB001,A+,PRBC,523,46,0,0,0,6,6,0,0,563
2023-08-01,BB001,A+,Platelets,33,15,0,1,0,5,5,11,11,33
2023-08-01,BB001,A+,FFP,114,4,0,0,0,1,1,0,0,117
2023-08-01,BB001,AB+,PRBC,1,8,0,0,0,3,3,0,0,6
2023-08-01,BB001,AB+,Platelets,4,0,0,0,0,5,4,0,0,0
2023-08-01,BB001,AB+,FFP,24,1,0,0,0,0,0,0,0,25
2023-08-01,BB001,O-,PRBC,18,4,0,0,0,5,5,0,0,17
2023-08-01,BB001,O-,Platelets,11,0,0,0,0,1,1,0,0,10
2023-08-01,BB001,O-,FFP,26,0,0,0,0,2,2,0,0,24
2023-08-01,BB001,B-,PRBC,20,3,0,0,0,1,1,0,0,22
2023-08-01,BB001,B-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-08-01,BB001,B-,FFP,0,2,0,0,0,0,0,0,0,2
2023-08-01,BB001,A-,PRBC,62,0,0,0,0,0,0,0,0,62
2023-08-01,BB001,A-,Platelets,0,1,0,0,0,1,1,0,0,0
2023-08-01,BB001,A-,FFP,11,0,0,0,0,0,0,0,0,11
2023-08-01,BB001,AB-,PRBC,5,0,0,0,0,0,0,0,0,5
2023-08-01,BB001,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-08-01,BB001,AB-,FFP,22,0,0,0,0,0,0,0,0,22
2023-08-01,BB002,O+,PRBC,188,20,0,0,0,8,8,0,0,200
2023-08-01,BB002,O+,Platelets,0,5,0,0,0,3,3,0,0,2
2023-08-01,BB002,O+,FFP,78,3,0,0,0,1,1,0,0,80
2023-08-01,BB002,B+,PRBC,215,10,0,0,0,5,5,0,0,220
2023-08-01,BB002,B+,Platelets,15,7,0,0,0,3,3,0,0,19
2023-08-01,BB002,B+,FFP,27,6,0,0,0,4,4,0,0,29
2023-08-01,BB002,A+,PRBC,267,0,0,0,0,8,8,0,0,259
2023-08-01,BB002,A+,Platelets,10,6,0,0,0,0,0,0,0,16
2023-08-01,BB002,A+,FFP,6,3,0,0,0,1,1,0,0,8
2023-08-01,BB002,AB+,PRBC,89,2,0,0,0,6,6,0,0,85
2023-08-01,BB002,AB+,Platelets,1,0,0,0,0,1,1,0,0,0
2023-08-01,BB002,AB+,FFP,5,0,0,0,0,0,0,0,0,5
2023-08-01,BB002,O-,PRBC,32,1,0,0,0,1,1,0,0,32
2023-08-01,BB002,O-,Platelets,2,0,0,0,0,0,0,0,0,2
2023-08-01,BB002,O-,FFP,12,0,0,0,0,0,0,0,0,12
2023-08-01,BB002,B-,PRBC,2,0,0,0,0,2,2,0,0,0
2023-08-01,BB002,B-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-08-01,BB002,B-,FFP,25,1,0,0,0,1,1,0,0,25
2023-08-01,BB002,A-,PRBC,20,1,0,0,0,0,0,0,0,21
2023-08-01,BB002,A-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-08-01,BB002,A-,FFP,11,0,0,0,0,0,0,0,0,11
2023-08-01,BB002,AB-,PRBC,3,0,0,0,0,0,0,0,0,3
2023-08-01,BB002,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-08-01,BB002,AB-,FFP,2,0,0,0,0,0,0,0,0,2
2023-08-01,BB003,O+,PRBC,211,15,0,0,0,6,6,0,0,220
2023-08-01,BB003,O+,Platelets,55,14,0,0,0,21,21,3,3,45
2023-08-01,BB003,O+,FFP,100,1,0,0,0,1,1,0,0,100
2023-08-01,BB003,B+,PRBC,177,18,0,0,0,12,12,0,0,183
2023-08-01,BB003,B+,Platelets,12,14,0,0,0,11,11,0,0,15
2023-08-01,BB003,B+,FFP,142,2,0,0,0,1,1,0,0,143
2023-08-01,BB003,A+,PRBC,461,4,0,0,0,8,8,0,0,457
2023-08-01,BB003,A+,Platelets,82,1,0,0,0,7,7,0,0,76
2023-08-01,BB003,A+,FFP,231,9,0,0,0,4,4,0,0,236
2023-08-01,BB003,AB+,PRBC,159,4,0,0,0,1,1,0,0,162
2023-08-01,BB003,AB+,Platelets,4,1,0,0,0,0,0,0,0,5
2023-08-01,BB003,AB+,FFP,48,8,0,0,0,0,0,0,0,56
2023-08-01,BB003,O-,PRBC,109,1,0,0,0,2,2,0,0,108
2023-08-01,BB003,O-,Platelets,4,0,0,0,0,1,1,0,0,3
2023-08-01,BB003,O-,FFP,22,3,0,0,0,0,0,0,0,25
2023-08-01,BB003,B-,PRBC,6,1,0,0,0,1,1,0,0,6
2023-08-01,BB003,B-,Platelets,6,1,0,0,0,0,0,1,1,6
2023-08-01,BB003,B-,FFP,47,1,0,0,0,0,0,0,0,48
2023-08-01,BB003,A-,PRBC,37,1,0,0,0,1,1,0,0,37
2023-08-01,BB003,A-,Platelets,2,0,0,0,0,1,1,0,0,1
